SrcEntity	TgtEntity	Score
http://snomed.info/id/66997005	http://purl.org/sig/ont/fma/fma9599	1.0
http://snomed.info/id/345000	http://purl.org/sig/ont/fma/fma9484	1.0
http://snomed.info/id/8225009	http://purl.org/sig/ont/fma/fma9485	1.0
http://snomed.info/id/13351007	http://purl.org/sig/ont/fma/fma71454	1.0
http://snomed.info/id/13351007	http://purl.org/sig/ont/fma/fma9692	1.0
http://snomed.info/id/80144004	http://purl.org/sig/ont/fma/fma24496	1.0
http://snomed.info/id/80144004	http://purl.org/sig/ont/fma/fma51396	1.0
http://snomed.info/id/69105007	http://purl.org/sig/ont/fma/fma322007	1.0
http://snomed.info/id/22286001	http://purl.org/sig/ont/fma/fma10635	1.0
http://snomed.info/id/86117002	http://purl.org/sig/ont/fma/fma3947	1.0
http://snomed.info/id/51345006	http://purl.org/sig/ont/fma/fma50095	1.0
http://snomed.info/id/21479005	http://purl.org/sig/ont/fma/fma50094	1.0
http://snomed.info/id/83936004	http://purl.org/sig/ont/fma/fma71335	1.0
http://snomed.info/id/83936004	http://purl.org/sig/ont/fma/fma23889	1.0
http://snomed.info/id/7173007	http://purl.org/sig/ont/fma/fma52590	1.0
http://snomed.info/id/11000004	http://purl.org/sig/ont/fma/fma61833	1.0
http://snomed.info/id/32713005	http://purl.org/sig/ont/fma/fma14541	1.0
http://snomed.info/id/57850000	http://purl.org/sig/ont/fma/fma50737	1.0
http://snomed.info/id/57850000	http://purl.org/sig/ont/fma/fma14812	1.0
http://snomed.info/id/50534001	http://purl.org/sig/ont/fma/fma77584	1.0
http://snomed.info/id/50534001	http://purl.org/sig/ont/fma/fma77570	1.0
http://snomed.info/id/4150005	http://purl.org/sig/ont/fma/fma6630	1.0
http://snomed.info/id/25991003	http://purl.org/sig/ont/fma/fma72248	1.0
http://snomed.info/id/279220006	http://purl.org/sig/ont/fma/fma321695	1.0
http://snomed.info/id/279220006	http://purl.org/sig/ont/fma/fma72249	1.0
http://snomed.info/id/113305005	http://purl.org/sig/ont/fma/fma67944	1.0
http://snomed.info/id/40146001	http://purl.org/sig/ont/fma/fma61830	1.0
http://snomed.info/id/36159002	http://purl.org/sig/ont/fma/fma62394	1.0
http://snomed.info/id/68351006	http://purl.org/sig/ont/fma/fma70861	1.0
http://snomed.info/id/68351006	http://purl.org/sig/ont/fma/fma50981	1.0
http://snomed.info/id/72260008	http://purl.org/sig/ont/fma/fma5904	1.0
http://snomed.info/id/71252005	http://purl.org/sig/ont/fma/fma17740	1.0
http://snomed.info/id/6739000	http://purl.org/sig/ont/fma/fma53228	1.0
http://snomed.info/id/102298001	http://purl.org/sig/ont/fma/fma12225	1.0
http://snomed.info/id/102298001	http://purl.org/sig/ont/fma/fma76527	1.0
http://snomed.info/id/68703001	http://purl.org/sig/ont/fma/fma58298	1.0
http://snomed.info/id/29534007	http://purl.org/sig/ont/fma/fma58295	1.0
http://snomed.info/id/11279006	http://purl.org/sig/ont/fma/fma50454	1.0
http://snomed.info/id/65686003	http://purl.org/sig/ont/fma/fma5835	1.0
http://snomed.info/id/72038000	http://purl.org/sig/ont/fma/fma67440	1.0
http://snomed.info/id/51299004	http://purl.org/sig/ont/fma/fma30627	1.0
http://snomed.info/id/51299004	http://purl.org/sig/ont/fma/fma13321	1.0
http://snomed.info/id/65439009	http://purl.org/sig/ont/fma/fma9909	1.0
http://snomed.info/id/64688005	http://purl.org/sig/ont/fma/fma20229	1.0
http://snomed.info/id/80169004	http://purl.org/sig/ont/fma/fma60201	1.0
http://snomed.info/id/29921000	http://purl.org/sig/ont/fma/fma321537	1.0
http://snomed.info/id/39831001	http://purl.org/sig/ont/fma/fma75371	1.0
http://snomed.info/id/279770008	http://purl.org/sig/ont/fma/fma75371	1.0
http://snomed.info/id/113313006	http://purl.org/sig/ont/fma/fma53431	1.0
http://snomed.info/id/71854001	http://purl.org/sig/ont/fma/fma14543	1.0
http://snomed.info/id/263977005	http://purl.org/sig/ont/fma/fma14543	1.0
http://snomed.info/id/79741001	http://purl.org/sig/ont/fma/fma14667	1.0
http://snomed.info/id/29445007	http://purl.org/sig/ont/fma/fma59011	1.0
http://snomed.info/id/28726007	http://purl.org/sig/ont/fma/fma58238	1.0
http://snomed.info/id/50546002	http://purl.org/sig/ont/fma/fma58306	1.0
http://snomed.info/id/44718000	http://purl.org/sig/ont/fma/fma77488	1.0
http://snomed.info/id/88442005	http://purl.org/sig/ont/fma/fma86464	1.0
http://snomed.info/id/88442005	http://purl.org/sig/ont/fma/fma67930	1.0
http://snomed.info/id/19931006	http://purl.org/sig/ont/fma/fma18619	1.0
http://snomed.info/id/31428008	http://purl.org/sig/ont/fma/fma77616	1.0
http://snomed.info/id/25238003	http://purl.org/sig/ont/fma/fma63820	1.0
http://snomed.info/id/25238003	http://purl.org/sig/ont/fma/fma5865	1.0
http://snomed.info/id/54944003	http://purl.org/sig/ont/fma/fma50762	1.0
http://snomed.info/id/54944003	http://purl.org/sig/ont/fma/fma76590	1.0
http://snomed.info/id/36743005	http://purl.org/sig/ont/fma/fma52890	1.0
http://snomed.info/id/45208001	http://purl.org/sig/ont/fma/fma55636	1.0
http://snomed.info/id/77452001	http://purl.org/sig/ont/fma/fma14539	1.0
http://snomed.info/id/34863009	http://purl.org/sig/ont/fma/fma85538	1.0
http://snomed.info/id/44375006	http://purl.org/sig/ont/fma/fma72633	1.0
http://snomed.info/id/246001	http://purl.org/sig/ont/fma/fma54614	1.0
http://snomed.info/id/26671000	http://purl.org/sig/ont/fma/fma55631	1.0
http://snomed.info/id/42983006	http://purl.org/sig/ont/fma/fma58309	1.0
http://snomed.info/id/281130003	http://purl.org/sig/ont/fma/fma3784	1.0
http://snomed.info/id/263734003	http://purl.org/sig/ont/fma/fma13295	1.0
http://snomed.info/id/5798000	http://purl.org/sig/ont/fma/fma13295	1.0
http://snomed.info/id/87563008	http://purl.org/sig/ont/fma/fma62001	1.0
http://snomed.info/id/31416000	http://purl.org/sig/ont/fma/fma62331	1.0
http://snomed.info/id/33657005	http://purl.org/sig/ont/fma/fma15074	1.0
http://snomed.info/id/417632006	http://purl.org/sig/ont/fma/fma15075	1.0
http://snomed.info/id/38848004	http://purl.org/sig/ont/fma/fma7206	1.0
http://snomed.info/id/263989007	http://purl.org/sig/ont/fma/fma7206	1.0
http://snomed.info/id/18545000	http://purl.org/sig/ont/fma/fma9592	1.0
http://snomed.info/id/117590005	http://purl.org/sig/ont/fma/fma52780	1.0
http://snomed.info/id/117590005	http://purl.org/sig/ont/fma/fma77739	1.0
http://snomed.info/id/84301002	http://purl.org/sig/ont/fma/fma61734	1.0
http://snomed.info/id/41845008	http://purl.org/sig/ont/fma/fma71330	1.0
http://snomed.info/id/41845008	http://purl.org/sig/ont/fma/fma52750	1.0
http://snomed.info/id/28347008	http://purl.org/sig/ont/fma/fma52781	1.0
http://snomed.info/id/2759004	http://purl.org/sig/ont/fma/fma59154	1.0
http://snomed.info/id/1511004	http://purl.org/sig/ont/fma/fma19325	1.0
http://snomed.info/id/387910009	http://purl.org/sig/ont/fma/fma71653	1.0
http://snomed.info/id/387910009	http://purl.org/sig/ont/fma/fma9602	1.0
http://snomed.info/id/78539006	http://purl.org/sig/ont/fma/fma61246	1.0
http://snomed.info/id/36214001	http://purl.org/sig/ont/fma/fma75639	1.0
http://snomed.info/id/2739003	http://purl.org/sig/ont/fma/fma17742	1.0
http://snomed.info/id/87644002	http://purl.org/sig/ont/fma/fma18255	1.0
http://snomed.info/id/61563008	http://purl.org/sig/ont/fma/fma55130	1.0
http://snomed.info/id/43719000	http://purl.org/sig/ont/fma/fma24012	1.0
http://snomed.info/id/32849002	http://purl.org/sig/ont/fma/fma7131	1.0
http://snomed.info/id/52374004	http://purl.org/sig/ont/fma/fma52740	1.0
http://snomed.info/id/91207004	http://purl.org/sig/ont/fma/fma9705	1.0
http://snomed.info/id/362938003	http://purl.org/sig/ont/fma/fma9596	1.0
http://snomed.info/id/87516006	http://purl.org/sig/ont/fma/fma322075	1.0
http://snomed.info/id/66019005	http://purl.org/sig/ont/fma/fma7182	1.0
http://snomed.info/id/371398005	http://purl.org/sig/ont/fma/fma12513	1.0
http://snomed.info/id/81745001	http://purl.org/sig/ont/fma/fma12513	1.0
http://snomed.info/id/392262008	http://purl.org/sig/ont/fma/fma54237	1.0
http://snomed.info/id/392262008	http://purl.org/sig/ont/fma/fma71098	1.0
http://snomed.info/id/85803001	http://purl.org/sig/ont/fma/fma53669	1.0
http://snomed.info/id/85803001	http://purl.org/sig/ont/fma/fma70742	1.0
http://snomed.info/id/368785007	http://purl.org/sig/ont/fma/fma53669	1.0
http://snomed.info/id/368785007	http://purl.org/sig/ont/fma/fma70742	1.0
http://snomed.info/id/80243003	http://purl.org/sig/ont/fma/fma54437	1.0
http://snomed.info/id/80243003	http://purl.org/sig/ont/fma/fma75178	1.0
http://snomed.info/id/91397008	http://purl.org/sig/ont/fma/fma276105	1.0
http://snomed.info/id/56052001	http://purl.org/sig/ont/fma/fma50868	1.0
http://snomed.info/id/31435000	http://purl.org/sig/ont/fma/fma18245	1.0
http://snomed.info/id/84820005	http://purl.org/sig/ont/fma/fma30318	1.0
http://snomed.info/id/84820005	http://purl.org/sig/ont/fma/fma20185	1.0
http://snomed.info/id/84820005	http://purl.org/sig/ont/fma/fma5023	1.0
http://snomed.info/id/84820005	http://purl.org/sig/ont/fma/fma321912	1.0
http://snomed.info/id/261078007	http://purl.org/sig/ont/fma/fma30318	1.0
http://snomed.info/id/261078007	http://purl.org/sig/ont/fma/fma20185	1.0
http://snomed.info/id/261078007	http://purl.org/sig/ont/fma/fma5023	1.0
http://snomed.info/id/261078007	http://purl.org/sig/ont/fma/fma321912	1.0
http://snomed.info/id/85695001	http://purl.org/sig/ont/fma/fma13902	1.0
http://snomed.info/id/7657000	http://purl.org/sig/ont/fma/fma70248	1.0
http://snomed.info/id/113319005	http://purl.org/sig/ont/fma/fma16486	1.0
http://snomed.info/id/83419000	http://purl.org/sig/ont/fma/fma21185	1.0
http://snomed.info/id/421235005	http://purl.org/sig/ont/fma/fma9611	1.0
http://snomed.info/id/261080001	http://purl.org/sig/ont/fma/fma9611	1.0
http://snomed.info/id/71341001	http://purl.org/sig/ont/fma/fma9611	1.0
http://snomed.info/id/2812003	http://purl.org/sig/ont/fma/fma32851	1.0
http://snomed.info/id/29627003	http://purl.org/sig/ont/fma/fma42385	1.0
http://snomed.info/id/87342007	http://purl.org/sig/ont/fma/fma74555	1.0
http://snomed.info/id/87342007	http://purl.org/sig/ont/fma/fma24479	1.0
http://snomed.info/id/13726009	http://purl.org/sig/ont/fma/fma83977	1.0
http://snomed.info/id/7569003	http://purl.org/sig/ont/fma/fma9666	1.0
http://snomed.info/id/7569003	http://purl.org/sig/ont/fma/fma75592	1.0
http://snomed.info/id/125685002	http://purl.org/sig/ont/fma/fma9666	1.0
http://snomed.info/id/125685002	http://purl.org/sig/ont/fma/fma75592	1.0
http://snomed.info/id/56459004	http://purl.org/sig/ont/fma/fma9664	1.0
http://snomed.info/id/14975008	http://purl.org/sig/ont/fma/fma9663	1.0
http://snomed.info/id/14975008	http://purl.org/sig/ont/fma/fma268887	1.0
http://snomed.info/id/67046006	http://purl.org/sig/ont/fma/fma58658	1.0
http://snomed.info/id/74872008	http://purl.org/sig/ont/fma/fma52734	1.0
http://snomed.info/id/83251001	http://purl.org/sig/ont/fma/fma61824	1.0
http://snomed.info/id/65784005	http://purl.org/sig/ont/fma/fma322158	1.0
http://snomed.info/id/28231008	http://purl.org/sig/ont/fma/fma7202	1.0
http://snomed.info/id/64274004	http://purl.org/sig/ont/fma/fma5884	1.0
http://snomed.info/id/57074003	http://purl.org/sig/ont/fma/fma5889	1.0
http://snomed.info/id/78094009	http://purl.org/sig/ont/fma/fma5894	1.0
http://snomed.info/id/244455004	http://purl.org/sig/ont/fma/fma70767	1.0
http://snomed.info/id/244455004	http://purl.org/sig/ont/fma/fma5888	1.0
http://snomed.info/id/71710004	http://purl.org/sig/ont/fma/fma70767	1.0
http://snomed.info/id/71710004	http://purl.org/sig/ont/fma/fma5888	1.0
http://snomed.info/id/55139000	http://purl.org/sig/ont/fma/fma5890	1.0
http://snomed.info/id/414003	http://purl.org/sig/ont/fma/fma14559	1.0
http://snomed.info/id/39509000	http://purl.org/sig/ont/fma/fma322077	1.0
http://snomed.info/id/39509000	http://purl.org/sig/ont/fma/fma62023	1.0
http://snomed.info/id/113312001	http://purl.org/sig/ont/fma/fma53414	1.0
http://snomed.info/id/14738005	http://purl.org/sig/ont/fma/fma61835	1.0
http://snomed.info/id/18602000	http://purl.org/sig/ont/fma/fma84139	1.0
http://snomed.info/id/18602000	http://purl.org/sig/ont/fma/fma84140	1.0
http://snomed.info/id/21161002	http://purl.org/sig/ont/fma/fma50870	1.0
http://snomed.info/id/37419002	http://purl.org/sig/ont/fma/fma83609	1.0
http://snomed.info/id/43174007	http://purl.org/sig/ont/fma/fma18250	1.0
http://snomed.info/id/24162005	http://purl.org/sig/ont/fma/fma18640	1.0
http://snomed.info/id/711190000	http://purl.org/sig/ont/fma/fma75427	1.0
http://snomed.info/id/25221002	http://purl.org/sig/ont/fma/fma62434	1.0
http://snomed.info/id/386045008	http://purl.org/sig/ont/fma/fma70752	1.0
http://snomed.info/id/386045008	http://purl.org/sig/ont/fma/fma53667	1.0
http://snomed.info/id/78883009	http://purl.org/sig/ont/fma/fma25047	1.0
http://snomed.info/id/85562004	http://purl.org/sig/ont/fma/fma9712	1.0
http://snomed.info/id/80891009	http://purl.org/sig/ont/fma/fma7088	1.0
http://snomed.info/id/59652004	http://purl.org/sig/ont/fma/fma85574	1.0
http://snomed.info/id/59652004	http://purl.org/sig/ont/fma/fma7099	1.0
http://snomed.info/id/10746000	http://purl.org/sig/ont/fma/fma7180	1.0
http://snomed.info/id/17401000	http://purl.org/sig/ont/fma/fma7110	1.0
http://snomed.info/id/21814001	http://purl.org/sig/ont/fma/fma7100	1.0
http://snomed.info/id/76853006	http://purl.org/sig/ont/fma/fma24994	1.0
http://snomed.info/id/76015000	http://purl.org/sig/ont/fma/fma14769	1.0
http://snomed.info/id/56732008	http://purl.org/sig/ont/fma/fma14668	1.0
http://snomed.info/id/8993003	http://purl.org/sig/ont/fma/fma14337	1.0
http://snomed.info/id/8993003	http://purl.org/sig/ont/fma/fma70905	1.0
http://snomed.info/id/29836001	http://purl.org/sig/ont/fma/fma24964	1.0
http://snomed.info/id/24136001	http://purl.org/sig/ont/fma/fma24964	1.0
http://snomed.info/id/5366008	http://purl.org/sig/ont/fma/fma275020	1.0
http://snomed.info/id/85050009	http://purl.org/sig/ont/fma/fma13303	1.0
http://snomed.info/id/27907006	http://purl.org/sig/ont/fma/fma20005	1.0
http://snomed.info/id/21387005	http://purl.org/sig/ont/fma/fma52749	1.0
http://snomed.info/id/37899009	http://purl.org/sig/ont/fma/fma50871	1.0
http://snomed.info/id/42967006	http://purl.org/sig/ont/fma/fma62319	1.0
http://snomed.info/id/67923007	http://purl.org/sig/ont/fma/fma62008	1.0
http://snomed.info/id/23153004	http://purl.org/sig/ont/fma/fma15973	1.0
http://snomed.info/id/34516001	http://purl.org/sig/ont/fma/fma7208	1.0
http://snomed.info/id/22356005	http://purl.org/sig/ont/fma/fma16589	1.0
http://snomed.info/id/78509001	http://purl.org/sig/ont/fma/fma12823	1.0
http://snomed.info/id/35395007	http://purl.org/sig/ont/fma/fma52752	1.0
http://snomed.info/id/36528006	http://purl.org/sig/ont/fma/fma62404	1.0
http://snomed.info/id/36169008	http://purl.org/sig/ont/fma/fma274684	1.0
http://snomed.info/id/36169008	http://purl.org/sig/ont/fma/fma67329	1.0
http://snomed.info/id/86419007	http://purl.org/sig/ont/fma/fma13354	1.0
http://snomed.info/id/360499006	http://purl.org/sig/ont/fma/fma10446	1.0
http://snomed.info/id/14742008	http://purl.org/sig/ont/fma/fma7201	1.0
http://snomed.info/id/264196002	http://purl.org/sig/ont/fma/fma7200	1.0
http://snomed.info/id/30315005	http://purl.org/sig/ont/fma/fma7200	1.0
http://snomed.info/id/113276009	http://purl.org/sig/ont/fma/fma7199	1.0
http://snomed.info/id/261093006	http://purl.org/sig/ont/fma/fma7199	1.0
http://snomed.info/id/256876008	http://purl.org/sig/ont/fma/fma7199	1.0
http://snomed.info/id/41296002	http://purl.org/sig/ont/fma/fma58235	1.0
http://snomed.info/id/85710004	http://purl.org/sig/ont/fma/fma16592	1.0
http://snomed.info/id/78696007	http://purl.org/sig/ont/fma/fma16016	1.0
http://snomed.info/id/78696007	http://purl.org/sig/ont/fma/fma76489	1.0
http://snomed.info/id/78696007	http://purl.org/sig/ont/fma/fma87192	1.0
http://snomed.info/id/661005	http://purl.org/sig/ont/fma/fma54396	1.0
http://snomed.info/id/261103000	http://purl.org/sig/ont/fma/fma7207	1.0
http://snomed.info/id/21306003	http://purl.org/sig/ont/fma/fma7207	1.0
http://snomed.info/id/63303001	http://purl.org/sig/ont/fma/fma83599	1.0
http://snomed.info/id/64033007	http://purl.org/sig/ont/fma/fma7203	1.0
http://snomed.info/id/2334006	http://purl.org/sig/ont/fma/fma284558	1.0
http://snomed.info/id/276832000	http://purl.org/sig/ont/fma/fma284558	1.0
http://snomed.info/id/50403003	http://purl.org/sig/ont/fma/fma15581	1.0
http://snomed.info/id/68288006	http://purl.org/sig/ont/fma/fma15624	1.0
http://snomed.info/id/30737000	http://purl.org/sig/ont/fma/fma86327	1.0
http://snomed.info/id/32041000	http://purl.org/sig/ont/fma/fma15622	1.0
http://snomed.info/id/58471003	http://purl.org/sig/ont/fma/fma15627	1.0
http://snomed.info/id/60297009	http://purl.org/sig/ont/fma/fma15628	1.0
http://snomed.info/id/81495001	http://purl.org/sig/ont/fma/fma17721	1.0
http://snomed.info/id/50468005	http://purl.org/sig/ont/fma/fma17693	1.0
http://snomed.info/id/304679005	http://purl.org/sig/ont/fma/fma24974	1.0
http://snomed.info/id/24166008	http://purl.org/sig/ont/fma/fma83603	1.0
http://snomed.info/id/7652006	http://purl.org/sig/ont/fma/fma59820	1.0
http://snomed.info/id/22945000	http://purl.org/sig/ont/fma/fma60909	1.0
http://snomed.info/id/302462009	http://purl.org/sig/ont/fma/fma60909	1.0
http://snomed.info/id/13561001	http://purl.org/sig/ont/fma/fma59101	1.0
http://snomed.info/id/36847003	http://purl.org/sig/ont/fma/fma55108	1.0
http://snomed.info/id/36847003	http://purl.org/sig/ont/fma/fma64159	1.0
http://snomed.info/id/36514000	http://purl.org/sig/ont/fma/fma46562	1.0
http://snomed.info/id/36514000	http://purl.org/sig/ont/fma/fma46616	1.0
http://snomed.info/id/261115001	http://purl.org/sig/ont/fma/fma55097	1.0
http://snomed.info/id/4596009	http://purl.org/sig/ont/fma/fma55097	1.0
http://snomed.info/id/73451009	http://purl.org/sig/ont/fma/fma23442	1.0
http://snomed.info/id/61685007	http://purl.org/sig/ont/fma/fma7184	1.0
http://snomed.info/id/33347001	http://purl.org/sig/ont/fma/fma58970	1.0
http://snomed.info/id/56707006	http://purl.org/sig/ont/fma/fma58971	1.0
http://snomed.info/id/78076003	http://purl.org/sig/ont/fma/fma58241	1.0
http://snomed.info/id/1159005	http://purl.org/sig/ont/fma/fma54659	1.0
http://snomed.info/id/6598008	http://purl.org/sig/ont/fma/fma53218	1.0
http://snomed.info/id/261114002	http://purl.org/sig/ont/fma/fma59815	1.0
http://snomed.info/id/261114002	http://purl.org/sig/ont/fma/fma59816	1.0
http://snomed.info/id/48477009	http://purl.org/sig/ont/fma/fma59815	1.0
http://snomed.info/id/48477009	http://purl.org/sig/ont/fma/fma59816	1.0
http://snomed.info/id/10200004	http://purl.org/sig/ont/fma/fma7197	1.0
http://snomed.info/id/11548008	http://purl.org/sig/ont/fma/fma72478	1.0
http://snomed.info/id/21694000	http://purl.org/sig/ont/fma/fma17698	1.0
http://snomed.info/id/73903008	http://purl.org/sig/ont/fma/fma16203	1.0
http://snomed.info/id/73903008	http://purl.org/sig/ont/fma/fma9921	1.0
http://snomed.info/id/73903008	http://purl.org/sig/ont/fma/fma72065	1.0
http://snomed.info/id/45272004	http://purl.org/sig/ont/fma/fma5907	1.0
http://snomed.info/id/39607008	http://purl.org/sig/ont/fma/fma68877	1.0
http://snomed.info/id/39607008	http://purl.org/sig/ont/fma/fma7195	1.0
http://snomed.info/id/59441001	http://purl.org/sig/ont/fma/fma5034	1.0
http://snomed.info/id/955009	http://purl.org/sig/ont/fma/fma7405	1.0
http://snomed.info/id/102297006	http://purl.org/sig/ont/fma/fma7405	1.0
http://snomed.info/id/4639008	http://purl.org/sig/ont/fma/fma52753	1.0
http://snomed.info/id/34080009	http://purl.org/sig/ont/fma/fma52753	1.0
http://snomed.info/id/279306001	http://purl.org/sig/ont/fma/fma74877	1.0
http://snomed.info/id/39803005	http://purl.org/sig/ont/fma/fma74877	1.0
http://snomed.info/id/91609006	http://purl.org/sig/ont/fma/fma52748	1.0
http://snomed.info/id/67183008	http://purl.org/sig/ont/fma/fma52836	1.0
http://snomed.info/id/1173001	http://purl.org/sig/ont/fma/fma52996	1.0
http://snomed.info/id/37285002	http://purl.org/sig/ont/fma/fma7486	1.0
http://snomed.info/id/79368004	http://purl.org/sig/ont/fma/fma48996	1.0
http://snomed.info/id/244769003	http://purl.org/sig/ont/fma/fma71437	1.0
http://snomed.info/id/53894007	http://purl.org/sig/ont/fma/fma71437	1.0
http://snomed.info/id/70925003	http://purl.org/sig/ont/fma/fma9711	1.0
http://snomed.info/id/63082002	http://purl.org/sig/ont/fma/fma49675	1.0
http://snomed.info/id/91622003	http://purl.org/sig/ont/fma/fma52724	1.0
http://snomed.info/id/38067004	http://purl.org/sig/ont/fma/fma62064	1.0
http://snomed.info/id/43466000	http://purl.org/sig/ont/fma/fma74634	1.0
